Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29/01/2015,392,392,383.7,389.65,387.8766582273,563629,16549,218618533,112559,19.97,8.3,-2.35
28/01/2015,397.1,398,388.9,390.9,391.9316460675,661030,18064,259078576,163915,24.8,9.1,-6.2
27/01/2015,403.8,404,395.6,398.05,399.8550049444,2051801,13569,820422899,1686454,82.19,8.4,-5.75
23/01/2015,408.15,411.4,399.45,402.65,404.2107531611,745697,22890,301418746,123624,16.58,11.95,-5.5
22/01/2015,398,404,395.8,402.95,400.3698248622,667132,25996,267099522,132344,19.84,8.2,4.95
21/01/2015,405,406.3,393.5,396.95,398.2795113638,656603,23417,261511522,135194,20.59,12.8,-8.05
20/01/2015,386.7,403.45,386,402.1,397.1869285184,1105460,29556,439074262,298227,26.98,17.45,15.4
19/01/2015,384,387.1,380.7,384.8,384.299515708,539344,14446,207269638,128879,23.9,6.4,0.8
16/01/2015,382.1,385.1,377,382.9,382.0808367542,751762,19505,287233854,107264,14.27,8.1,0.8
15/01/2015,380,388.5,372.55,384.6,380.9103193969,1371679,33368,522486686,253551,18.48,15.95,4.6
14/01/2015,391.2,391.3,375.15,376.75,381.4548934817,1106758,30735,422178255,360879,32.61,16.15,-14.45
13/01/2015,397,398.6,390.6,391.6,394.4175681925,505994,19041,199572923,118263,23.37,8,-5.4
12/01/2015,400.15,400.15,393.3,397.05,396.1655404429,415252,12697,164508533,73332,17.66,6.85,-3.1
09/01/2015,402,404.9,395.7,399.55,400.7103054623,716717,21310,287195888,120172,16.77,9.2,-2.45
08/01/2015,394.9,396.9,390.8,394.7,393.8778956419,465225,17382,183241844,82273,17.68,6.1,-0.2
07/01/2015,397.8,398.7,383.6,389.55,389.9948143417,987917,26674,385282507,188103,19.04,15.1,-8.25
06/01/2015,415.8,415.8,394.55,396.3,401.7355715972,1239413,30939,497916290,396623,32,21.25,-19.5
05/01/2015,411.55,421.2,411.55,416.65,417.8290066838,953201,26467,398275027,165128,17.32,9.65,5.1
02/01/2015,406,413,406,410.8,409.5540484214,623774,18867,255469167,123783,19.84,7,4.8
01/01/2015,396,406,396,404.55,402.3657383617,488453,14190,196536752,69144,14.16,10,8.55
31/12/2014,397.3,401.7,395.7,399.35,398.8322459253,360337,10666,143714015,60131,16.69,6,2.05
30/12/2014,404.35,406,395.5,396.45,398.6762064938,535125,15008,213341605,137193,25.64,10.5,-7.9
29/12/2014,398.5,410.4,398.5,404.3,406.433593386,590265,18435,239903525,120863,20.48,11.9,5.8
26/12/2014,396.6,399.55,390.4,398.15,395.4720574215,583196,15711,230637722,94540,16.21,9.15,1.55
24/12/2014,392.05,399.75,391.2,395.4,395.2604553455,731181,20230,289006935,135955,18.59,8.55,3.35
23/12/2014,404.5,406.4,392.65,395.15,398.0425904851,579073,16687,230495717,141201,24.38,13.75,-9.35
22/12/2014,406,409.35,399.25,403.85,403.1178591166,466854,14736,188197185,107461,23.02,10.1,-2.15
19/12/2014,406.15,410.8,403.05,405.2,407.180862341,776375,24472,316125042,175195,22.57,7.75,-0.95
18/12/2014,400.8,405.9,399.55,401.85,402.5401781744,674620,21259,271561655,146791,21.76,6.35,1.05
17/12/2014,393,404.7,388,393.45,397.386921699,1343202,38348,533770908,262764,19.56,16.7,0.45
16/12/2014,396.7,402.7,387.05,389.4,393.08409871,1103596,28735,433806039,230206,20.86,15.65,-7.3
15/12/2014,400,408.35,396.3,400.7,402.0827437551,974708,28230,391913267,147780,15.16,12.05,0.7
12/12/2014,420,422.55,400.75,403.4,412.9658364523,1336161,36044,551788845,285560,21.37,21.8,-16.6
11/12/2014,433,434.75,418,420,425.1554138308,987203,26048,419714700,232191,23.52,16.75,-13
10/12/2014,433,442.8,428.5,432.3,436.7060158357,882687,22418,385474723,151600,17.17,14.3,-0.7
09/12/2014,451.6,451.85,435,436.1,442.8617539912,860278,22900,380984224,218810,25.43,16.85,-15.5
08/12/2014,462.5,465.75,450.55,451.6,457.314963073,541473,13432,247623705,120119,22.18,15.2,-10.9
05/12/2014,462.2,468.55,459.1,460.85,464.1928853715,394483,10682,183116202,73440,18.62,9.45,-1.35
04/12/2014,462,467.05,457.1,462.3,461.8509129991,552684,15483,255257610,62613,11.33,9.95,0.3
03/12/2014,467,469.5,461.4,463.7,465.7826810396,475987,11664,221706501,60999,12.82,8.1,-3.3
02/12/2014,460.1,467.7,460.1,464.8,464.7882118598,530143,13050,246404217,78224,14.76,7.6,4.7
01/12/2014,474,474.9,460,461.65,464.7972415853,448736,11118,208571255,117048,26.08,14.9,-12.35
28/11/2014,461.6,475.2,461.5,473.3,469.4539369966,974296,20239,457387093,246881,25.34,13.7,11.7
27/11/2014,467,467.9,459.5,460.5,462.8195073619,426926,11629,197589681,102948,24.11,8.4,-6.5
26/11/2014,464.4,468.9,460.8,465.7,465.1281554253,454495,13494,211398421,63844,14.05,8.1,1.3
25/11/2014,475,475.5,458.65,464.4,463.8774218883,718138,19669,333128004,134417,18.72,16.85,-10.6
24/11/2014,470.3,479.85,470.3,476.6,476.0564158802,789689,18826,375936515,190303,24.1,9.55,6.3
21/11/2014,467.9,472.4,460.55,462.7,465.4992174948,624916,20234,290897909,102665,16.43,11.85,-5.2
20/11/2014,472.9,473,462.05,466.85,466.7634195787,540628,16329,252345374,75373,13.94,10.95,-6.05
19/11/2014,487,492.5,470,471.45,481.4215640993,803261,21621,386707167,168880,21.02,22.5,-15.55
18/11/2014,479.7,489,477.25,486.45,485.6424923894,609022,16699,295766962,89676,14.72,11.75,6.75
17/11/2014,477.05,482.9,475.5,479.65,478.9942706513,463578,11829,222051206,41272,8.9,7.4,2.6
14/11/2014,467.35,482.5,467.35,479.1,477.3708352582,948138,25727,452613429,173688,18.32,15.15,11.75
13/11/2014,468,474.9,462.45,470.3,470.2119591973,828768,25365,389696625,93617,11.3,12.45,2.3
12/11/2014,480,483,466.55,468.3,473.2935293704,838141,23194,396686712,196048,23.39,16.45,-11.7
11/11/2014,472.9,481.5,471.2,479.7,477.4361893359,621393,16316,296675506,83758,13.48,10.3,6.8
10/11/2014,473.1,476.25,462.3,471.05,468.2595741734,736356,24503,344805747,171537,23.3,13.95,-2.05
07/11/2014,478.15,486.4,471.05,472.15,477.989098961,645810,17276,308690140,98367,15.23,15.35,-6
05/11/2014,490,491.75,476.5,477.95,482.0567244063,562756,16380,271280314,105545,18.76,15.25,-12.05
03/11/2014,492,495.3,486.05,489.15,490.8495314623,605821,15673,297366954,101638,16.78,9.25,-2.85
31/10/2014,476,492.7,475,489.35,486.8684986669,911390,25530,443727081,191988,21.07,17.7,13.35
30/10/2014,473,477,468.6,474.4,472.9172228594,651303,18268,308012406,89134,13.69,8.4,1.4
29/10/2014,453.75,472.7,453.75,471.75,465.1321965454,923186,24949,429403532,288399,31.24,18.95,18
28/10/2014,450.8,453.5,447.1,451,451.1147247316,428164,14817,193151085,92978,21.72,6.4,0.2
27/10/2014,460.1,461.55,450.45,451.8,456.0651306066,434358,15574,198095538,83793,19.29,11.1,-8.3
23/10/2014,461.9,461.9,458.1,459,459.2415498051,127216,4943,58422873,58536,46.01,3.8,-2.9
22/10/2014,460,462.6,454.45,457.1,458.1886549486,412356,19695,188936841,80722,19.58,8.15,-2.9
21/10/2014,453,461.85,452.4,455.8,457.0391945406,633328,27014,289455719,123831,19.55,9.45,2.8
20/10/2014,455,457,447,450.15,452.0475545264,586001,21452,264900319,111611,19.05,10,-4.85
17/10/2014,443.1,453.7,436.45,447.75,446.1606146478,1002200,36987,447142168,212637,21.22,17.25,4.65
16/10/2014,461,468,437.1,439.85,451.2004380391,1151952,40503,519761247,329432,28.6,30.9,-21.15
14/10/2014,460,461.9,441.5,456.15,453.7278470879,936852,34546,425075841,120493,12.86,20.4,-3.85
13/10/2014,446,459.45,441.1,457.8,453.1749109261,646935,24505,293174711,131078,20.26,18.35,11.8
10/10/2014,462.4,462.4,446.65,448.2,451.7397867055,1144146,30143,516856270,430923,37.66,15.75,-14.2
09/10/2014,460,468.6,457.5,467,463.4002094473,630230,24343,292048714,115107,18.26,11.1,7
08/10/2014,440,457.75,435.45,456.45,448.4952217114,1291048,34516,579028859,291800,22.6,22.3,16.45
07/10/2014,448,452.95,438.3,440.95,442.7709815554,1135402,36117,502723058,442434,38.97,14.65,-7.05
01/10/2014,457,458.9,445.6,448.7,450.0517615404,796093,26556,358283057,149577,18.79,13.3,-8.3
30/09/2014,469,472.7,456.75,459.3,464.8812570711,659374,19769,306530614,84832,12.87,15.95,-9.7
29/09/2014,475,480,465.1,466.55,470.6157060276,582286,18124,274032937,126041,21.65,14.9,-8.45
26/09/2014,460,477.15,458.45,474.2,469.8463294297,735131,21224,345398602,133583,18.17,18.7,14.2
25/09/2014,475.1,477.45,451.1,459.95,461.9307758016,1020828,29813,471551870,214514,21.01,26.35,-15.15
24/09/2014,487,487,470.5,473.3,479.0081362458,895499,30931,428951307,146159,16.32,16.5,-13.7
23/09/2014,502,502,485,486.1,492.2840311609,657875,20956,323861357,169628,25.78,17,-15.9
22/09/2014,509,509,499,500.9,501.204883875,537524,14275,269409654,176374,32.81,10,-8.1
19/09/2014,510,512.5,505.6,510.4,509.3814600355,678189,16810,345456903,210246,31,6.9,0.4
18/09/2014,497.8,509.7,496.45,506.75,506.1123649008,854742,19607,432595495,261493,30.59,13.25,8.95
17/09/2014,494.25,501.25,485.75,498.75,493.58592572,967609,26947,477598184,237854,24.58,15.5,4.5
16/09/2014,508.4,508.95,486.75,490.05,497.003726244,1276889,25274,634618591,606350,47.49,22.2,-18.35
15/09/2014,514,515,505.4,507.55,507.7018475171,593391,23618,301265707,236196,39.8,9.6,-6.45
12/09/2014,517.95,522,514.5,517.05,518.555379651,511641,13218,265314193,151607,29.63,7.5,-0.9
11/09/2014,521.6,524.75,515.5,517.7,518.9041008078,609953,15852,316507113,245136,40.19,9.25,-3.9
10/09/2014,516,523.5,513.6,520.3,519.5162429649,573910,15601,298155567,168120,29.29,9.9,4.3
09/09/2014,514,520.7,510.55,518.5,516.642776905,495847,15273,256175771,68855,13.89,10.15,4.5
08/09/2014,515,519.9,511,517,515.5831261817,531012,16375,273780827,90798,17.1,8.9,2
05/09/2014,509.5,515.7,506.3,513,511.2790564842,702055,21163,358946018,85069,12.12,9.4,3.5
04/09/2014,525.35,528.4,505,509.25,513.2875362174,798995,25910,410114175,232483,29.1,23.4,-16.1
03/09/2014,520.7,531,520.7,525.75,526.321820674,741242,21673,390131839,113115,15.26,10.3,5.05
02/09/2014,524,526.9,517.75,519.2,520.9966128047,558279,14815,290861468,165747,29.69,9.15,-4.8
01/09/2014,515.15,526.5,512,523.85,520.1271130041,721248,19755,375140640,161917,22.45,14.5,8.7
28/08/2014,523,526.85,512.5,513.55,518.4826394015,406380,14212,210700975,109248,26.88,14.35,-9.45
27/08/2014,530,532.05,519.55,522.85,523.2928813835,762592,14303,399058965,361375,47.39,12.5,-7.15
26/08/2014,510.25,527.85,510.25,525,522.741239055,965849,34600,504889103,206133,21.34,17.6,14.75
25/08/2014,538,540.2,509.55,511.85,523.0696267077,920753,28463,481617928,231166,25.11,30.65,-26.15
22/08/2014,538,542,534.5,537.6,538.0383433136,376076,13036,202343308,62433,16.6,7.5,-0.4
21/08/2014,540.5,541.8,533.5,536.6,537.6138503179,522414,17477,280857002,102492,19.62,8.3,-3.9
20/08/2014,544.5,551.6,541.5,545.45,546.7589476785,692526,19212,378644787,194355,28.06,10.1,0.95
19/08/2014,549.5,554,542.3,544.1,547.4825001733,505005,16240,276481400,107760,21.34,11.7,-5.4
