Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18/05/2016,1341.95,1342,1312.25,1320.1,1321.0360364552,343874,2814,454269946,303815,88.35,29.75,-21.85
17/05/2016,1328.8,1351,1320,1341.4,1337.5231755644,44918,2377,60078866,11405,25.39,31,12.6
16/05/2016,1313,1321,1306,1318.3,1315.2144442934,22071,1503,29028098,3919,17.76,15,5.3
13/05/2016,1332,1332,1303,1313.1,1312.9142697101,35705,2277,46877604,6761,18.94,29,-18.9
12/05/2016,1353,1363.85,1330.5,1331.8,1335.1987178771,178922,2601,238896425,145328,81.22,33.35,-21.2
11/05/2016,1340,1353.95,1315.05,1346.15,1340.6649451091,38531,2237,51657161,2303,5.98,38.9,6.15
10/05/2016,1351.4,1352.95,1333,1350.4,1344.2595229358,27250,1841,36631072,7298,26.78,19.95,-1
09/05/2016,1335,1357,1330.5,1349.45,1348.1385560676,39060,2310,52658292,16215,41.51,26.5,14.45
06/05/2016,1325,1332.5,1306.5,1327.75,1321.8020690515,32092,2141,42419272,8108,25.26,26,2.75
05/05/2016,1330,1330,1307.7,1320.65,1316.5799294515,39122,2353,51507240,7060,18.05,22.3,-9.35
04/05/2016,1314,1329.35,1307.3,1318.45,1319.2393604873,26270,1779,34656418,4900,18.65,22.05,4.45
03/05/2016,1338,1352,1318.35,1325.85,1333.969359921,42526,2754,56728381,8747,20.57,33.65,-12.15
02/05/2016,1334.95,1345.5,1312.4,1335.75,1333.4117740779,37659,2294,50214954,4924,13.08,33.1,0.8
29/04/2016,1344.9,1349.9,1319.95,1331.75,1331.3160521467,42879,2581,57085501,4602,10.73,29.95,-13.15
28/04/2016,1385,1396.45,1340,1343.35,1347.46333688,245301,4045,330534104,13138,5.36,56.45,-41.65
27/04/2016,1344,1388.95,1344,1384.8,1371.7602267636,58034,3157,79608733,14978,25.81,44.95,40.8
26/04/2016,1330,1364,1329.55,1355.05,1346.0418002541,148779,5885,200262753,84378,56.71,34.45,25.05
25/04/2016,1326,1333,1316.65,1326.85,1325.8251320253,28593,2042,37909318,6860,23.99,16.35,0.85
22/04/2016,1315,1334.65,1303.55,1323.65,1317.4562043151,113276,3893,149236169,59631,52.64,31.1,8.65
21/04/2016,1339,1339,1302.1,1308.15,1315.2703951167,72738,3141,95670138,18581,25.55,36.9,-30.85
20/04/2016,1340,1350,1306,1327.35,1319.7967749288,87750,5184,115812167,16263,18.53,44,-12.65
18/04/2016,1332.45,1354.7,1316.5,1341.05,1340.6825216757,148092,6357,198544356,55141,37.23,38.2,8.6
13/04/2016,1259,1349,1254.45,1332.6,1320.6614266356,290011,16044,383006341,75810,26.14,94.55,73.6
12/04/2016,1239,1250.9,1230.05,1240.75,1240.8746925648,63428,3341,78706200,16994,26.79,20.85,1.75
11/04/2016,1232,1235.95,1210,1232.55,1223.8672423098,40766,2938,49892172,7932,19.46,25.95,0.55
08/04/2016,1219.9,1237.8,1210,1233.1,1225.028704777,32782,1516,40158891,7722,23.56,27.8,13.2
07/04/2016,1225.65,1233.45,1207,1212.55,1224.7260353196,48415,2610,59295111,12879,26.6,26.45,-13.1
06/04/2016,1221,1234.95,1215.1,1221.35,1225.0413234993,48810,3117,59794267,14686,30.09,19.85,0.35
05/04/2016,1253,1253,1213.3,1216,1230.3916449086,50556,3440,62203680,10994,21.75,39.7,-37
04/04/2016,1197,1248.4,1187.8,1245.75,1211.6786278493,155085,5102,187913180,84518,54.5,60.6,48.75
01/04/2016,1219.9,1219.9,1187.95,1194.55,1194.2990833159,90871,7863,108527152,25126,27.65,31.95,-25.35
31/03/2016,1222.5,1227.65,1204,1209.65,1214.02352419,114903,2545,139494945,78963,68.72,23.65,-12.85
30/03/2016,1248,1249,1215.3,1220.2,1226.9350551655,43868,2040,53823187,15519,35.38,33.7,-27.8
29/03/2016,1237.1,1250.55,1226.8,1232.25,1240.7312506064,92763,2798,115093953,44257,47.71,23.75,-4.85
28/03/2016,1256.3,1264.95,1237,1243.3,1250.9371252356,58370,2382,73017200,15814,27.09,27.95,-13
23/03/2016,1254.05,1261.7,1243,1249.2,1251.1717562885,169397,4454,211944742,98689,58.26,18.7,-4.85
22/03/2016,1235,1263.4,1226.1,1253.15,1252.9091548877,184721,5176,231438632,105753,57.25,37.3,18.15
21/03/2016,1222.55,1230,1216.6,1227.5,1225.6561535723,33704,1970,41309515,14930,44.3,13.4,4.95
18/03/2016,1201.1,1226.55,1196.05,1222.2,1216.0259298218,100772,2703,122541365,70109,69.57,30.5,21.1
17/03/2016,1219,1224.55,1190,1198.35,1211.5130289941,35421,1976,42913003,10572,29.85,34.55,-20.65
16/03/2016,1208,1214.8,1184,1212.35,1197.9446011155,31914,2176,38231204,3882,12.16,30.8,4.35
