Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23/12/2014,555.3,555.3,549.7,552.6,551.5691274559,44078,2622,24312064,12077,27.4,5.6,-2.7
22/12/2014,552.6,557,549.25,555.3,552.0075865881,104922,3195,57917740,63203,60.24,7.75,2.7
19/12/2014,543,553,543,550.45,549.4300457986,62884,3274,34550359,20760,33.01,10,7.45
18/12/2014,541,541,532.35,537.9,535.8646841863,65070,3144,34868715,15158,23.29,8.65,-3.1
17/12/2014,542,542.9,528,535.7,535.2699998943,283689,4955,151850211,183242,64.59,14.9,-6.3
16/12/2014,540,549.45,535,536.3,543.2178978224,119400,4125,64860217,31900,26.72,14.45,-3.7
15/12/2014,538.45,545.6,524.85,541.55,535.9151865111,129885,5091,69607344,36872,28.39,20.75,3.1
12/12/2014,547.2,553.65,540.35,543.6,547.669918928,127911,4690,70053007,22324,17.45,13.3,-3.6
11/12/2014,552.9,553.5,544,546.45,550.4660108303,166200,4550,91487451,79957,48.11,9.5,-6.45
10/12/2014,557,560,551.25,552.1,554.9621519047,105395,2794,58490236,52682,49.99,8.75,-4.9
09/12/2014,569,575.9,555.25,556.8,563.2722290725,116784,3802,65781184,37986,32.53,20.65,-12.2
08/12/2014,578,580.5,567.1,568.85,572.9872019117,81184,2972,46517393,11825,14.57,13.4,-9.15
05/12/2014,591,591,577,578.2,582.3498607629,86543,4368,50398304,32286,37.31,14,-12.8
04/12/2014,592.3,595.25,589.25,591.15,592.3360708535,43470,1939,25748849,9561,21.99,6,-1.15
03/12/2014,590,595.8,585.3,592.3,591.2188674438,62796,2710,37126180,14818,23.6,10.5,2.3
02/12/2014,590.05,594.85,584,590.65,589.6074010065,98365,4230,57996732,25863,26.29,10.85,0.6
01/12/2014,588,600.55,587.5,592.6,595.6143678899,140118,5326,83456294,52412,37.41,13.05,4.6
28/11/2014,585.1,589.55,580.25,585.5,585.6423042248,96501,4426,56515068,24732,25.63,9.3,0.4
27/11/2014,584,584.9,579.3,581.85,582.0629316186,69361,2753,40372467,24405,35.19,5.6,-2.15
26/11/2014,583,584.9,574.05,579.55,577.6105199787,71426,2800,41256409,20173,28.24,10.85,-3.45
25/11/2014,582,585.9,577,581.05,582.5482820693,127770,6227,74432194,32268,25.25,8.9,-0.95
24/11/2014,573,583,572.55,579.7,578.9213953159,126939,4734,73487703,46960,36.99,10.45,6.7
21/11/2014,572.6,576.15,567.85,573.1,573.4473707015,138478,4923,79409845,32901,23.76,8.3,0.5
20/11/2014,570,575,563.5,572.3,569.5619385001,117431,4209,66884228,33019,28.12,11.5,2.3
19/11/2014,568.65,571.6,560.75,565.25,567.3986804429,99882,4485,56672915,21019,21.04,10.85,-3.4
18/11/2014,562.55,569,562.35,566.35,565.8659313379,91841,8476,51969693,36603,39.85,6.65,3.8
17/11/2014,563.85,566.25,559.75,564.25,563.446645068,49077,2586,27652271,10734,21.87,6.5,0.4
