Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22/02/2011,156.5,157.6,155.5,156.7,156.6257713404,233360,1649,36550190,61768,26.47,2.1,0.2
21/02/2011,156.5,159.15,154.85,158.35,156.4245462285,308911,2166,48321263,127269,41.2,4.3,1.85
18/02/2011,158.6,160.25,154.9,155.55,157.6200296865,528186,2654,83252693,230701,43.68,5.35,-3.05
17/02/2011,157.45,158.85,154.95,158.35,157.5944708057,740144,2611,116642602,480560,64.93,3.9,0.9
16/02/2011,157,158.7,155.9,156.7,157.6268462381,198918,2724,31354817,72456,36.43,2.8,-0.3
15/02/2011,158.7,158.7,155.85,157,156.8406731245,327666,2849,51391356,124066,37.86,2.85,-1.7
14/02/2011,156.5,159.5,155,157.7,157.2998184366,603095,4374,94866734,205727,34.11,4.5,1.2
11/02/2011,156.8,156.95,154.1,155.25,155.3719160631,434469,2649,67504281,125143,28.8,2.85,-1.55
10/02/2011,154.4,158.5,154.4,155.6,156.8111314709,510265,3903,80015232,169048,33.13,4.1,1.2
09/02/2011,156.15,156.5,152.75,153.75,154.0853891884,361650,2470,55724981,167856,46.41,3.75,-2.4
08/02/2011,157.4,158.3,156,156.2,156.9828346768,542023,5077,85088307,299598,55.27,2.3,-1.2
07/02/2011,155,158.5,153.15,156.9,156.3753029746,505818,4590,79097443,152561,30.16,5.35,1.9
04/02/2011,160,160.8,151.7,152.9,155.3558163714,3651108,6561,567220864,3156731,86.46,9.1,-7.1
03/02/2011,159.3,161.15,157.55,159.65,159.6442184077,362478,2694,57867517,128989,35.59,3.6,0.35
02/02/2011,160.8,161.5,157.9,158.85,159.7412947252,496337,3479,79285515,176394,35.54,3.6,-1.95
01/02/2011,163.7,163.9,156.3,159.3,158.334176711,1069509,8599,169339827,335183,31.34,7.6,-4.4
31/01/2011,167.5,167.8,161.4,162.95,163.6591080551,510323,4447,83519007,155146,30.4,6.4,-4.55
28/01/2011,168.8,170.25,165.75,168.3,168.5334370083,546580,3958,92117006,228452,41.8,4.5,-0.5
27/01/2011,169.7,169.75,167,167.8,168.5655480715,232196,1936,39140246,109764,47.27,2.75,-1.9
25/01/2011,169,170.25,167.5,167.95,168.974129483,222454,2167,37588971,90566,40.71,2.75,-1.05
24/01/2011,170,170.6,168,168.95,169.0975842632,511107,3547,86426959,229866,44.97,2.6,-1.05
21/01/2011,171.95,172.65,168.3,168.95,170.4388498909,1090227,9353,185817036,363831,33.37,4.35,-3
20/01/2011,174.9,175.95,170.75,171.75,172.2894475699,792064,5570,136464269,400399,50.55,5.2,-3.15
19/01/2011,176.3,178.5,170,175.55,176.3538494166,1565471,5951,276076837,996345,63.65,8.5,-0.75
18/01/2011,172.7,176.75,172.5,176.1,174.7019006824,477881,3879,83486719,241221,50.48,4.25,3.4
17/01/2011,170.95,174.7,169.15,171.75,172.3639965544,1270034,3049,218908136,1020930,80.39,5.55,0.8
14/01/2011,173.2,177.25,169.15,170.25,173.134795264,563091,4562,97490645,188539,33.48,8.1,-2.95
13/01/2011,172.95,174,171.35,173.15,172.9330898488,270243,1452,46733957,147281,54.5,2.65,0.2
12/01/2011,172.3,174,168.75,173.35,170.8236706841,475094,3146,81157301,191535,40.32,5.25,1.05
11/01/2011,170.8,172.95,168.05,169.9,170.7553337261,3203061,2849,546939750,2936698,91.68,4.9,-0.9
10/01/2011,172,174.25,169,170.5,170.7370067463,291863,2528,49831815,110701,37.93,5.25,-1.5
07/01/2011,178.1,180,170.8,172.5,176.5397246295,407669,3461,71969773,217188,53.28,9.2,-5.6
06/01/2011,180,181,175.85,178.65,178.5855613029,440012,4129,78579790,191211,43.46,5.15,-1.35
05/01/2011,177.4,180.2,175.75,179.9,178.9070602683,938038,4869,167821621,519080,55.34,4.45,2.5
04/01/2011,175,177.95,175,177.45,177.120107096,627848,2670,111204505,347023,55.27,2.95,2.45
03/01/2011,175.8,175.8,170.1,174.35,174.5438309864,213616,1485,37285355,116320,54.45,5.7,-1.45
31/12/2010,174.8,175.6,173.7,174.5,174.6806311253,238558,3212,41671462,96155,40.31,1.9,-0.3
30/12/2010,173.9,176.25,172.7,174.65,174.9923973975,1223923,3975,214177220,891274,72.82,3.55,0.75
29/12/2010,171.5,174.6,171.25,174.3,173.0749971329,697560,3245,120730195,373183,53.5,3.35,2.8
28/12/2010,170.4,171.95,169.6,171.15,170.4603094285,470351,1730,80176177,294368,62.58,2.35,0.75
27/12/2010,169.75,171.3,169.05,169.55,170.2429053524,312031,1778,53121064,152259,48.8,2.25,-0.2
24/12/2010,166.7,170.2,166.55,169.85,169.6787690523,927448,3046,157368235,689469,74.34,3.65,3.15
23/12/2010,168,168,166.3,166.85,167.1850325659,147547,1011,24667650,73212,49.62,1.7,-1.15
22/12/2010,169,169,166.3,167.35,166.9673693898,233615,1576,39006082,141936,60.76,2.7,-1.65
21/12/2010,167,169,165.8,167.1,166.7539103074,328299,1870,54745142,166332,50.66,3.2,0.1
20/12/2010,168,168,165.65,166.85,166.5336018558,173294,1510,28859274,51140,29.51,2.35,-1.15
16/12/2010,168.45,168.45,164.4,167.95,166.1875739445,236664,2250,39330616,72974,30.83,4.05,-0.5
15/12/2010,167.95,168,166.4,166.65,166.9914578982,202058,1408,33741960,84663,41.9,1.6,-1.3
14/12/2010,168,169.2,167.2,168.35,168.2955864851,302480,2217,50906049,126945,41.97,2,0.35
13/12/2010,170.4,171,165.45,167.2,167.1055080942,676223,4302,113000588,341363,50.48,5.55,-3.2
10/12/2010,167.15,170.85,167.05,170.05,169.5363735657,314954,2944,53396159,145078,46.06,3.8,2.9
09/12/2010,167,169.75,165.75,167.4,166.8099564942,264792,2498,44169942,109819,41.47,4,0.4
08/12/2010,168.25,169.95,166.25,166.75,167.7211115162,545849,5148,91550401,264097,48.38,3.7,-1.5
07/12/2010,169,169.75,166.35,168.25,167.8082473789,517813,2956,86893292,343595,66.36,3.4,-0.75
06/12/2010,171.7,171.7,167.35,169,169.4062862136,217460,2066,36839091,82927,38.13,4.35,-2.7
03/12/2010,168,172,164.7,171.4,169.3746052643,1611838,8896,273004425,807063,50.07,7.3,3.4
02/12/2010,172.15,173.15,169.9,170.7,170.6713800752,516682,3569,88182830,218102,42.21,3.25,-1.45
01/12/2010,172.5,172.5,169.9,171.45,170.9207353252,487077,2876,83251559,309538,63.55,2.6,-1.05
30/11/2010,168.75,172.5,166,171,169.5900635408,660678,3923,112044424,294818,44.62,6.5,2.25
29/11/2010,168.4,169.4,163.7,168.5,166.5059101533,580611,4617,96675163,203443,35.04,5.7,0.1
26/11/2010,170,170.9,166.5,167.8,168.4221002358,504610,3246,84987476,157005,31.11,4.4,-2.2
25/11/2010,173.1,173.5,168.2,170.2,171.5593664371,249257,1918,42762373,90487,36.3,5.3,-2.9
24/11/2010,173.5,174.15,171.6,173.1,173.3435227252,597157,1720,103513298,453804,75.99,2.55,-0.4
23/11/2010,175,175.4,169.8,172.4,172.1750287239,503066,3612,86615403,184859,36.75,5.6,-2.6
22/11/2010,171.45,176.05,170.3,175.85,174.18570973,457822,2923,79746050,213217,46.57,5.75,4.4
19/11/2010,171.5,172.95,169.95,170.85,171.1970013839,418393,2578,71627627,251192,60.04,3,-0.65
18/11/2010,174,174,168.25,172.15,170.9620804218,597475,5008,102145569,235212,39.37,5.75,-1.85
16/11/2010,175.5,175.5,169,169.85,170.8998396102,264356,3034,45178398,109050,41.25,6.5,-5.65
15/11/2010,173.8,175.2,171.1,174.8,173.6615811206,248482,1969,43151777,101124,40.7,4.1,1
12/11/2010,175.2,176.9,172.7,173.8,174.7058044542,505181,2264,88258053,314273,62.21,4.2,-1.4
11/11/2010,177.5,178,174.65,175.3,176.5875422666,235115,1775,41518380,85812,36.5,3.35,-2.2
10/11/2010,177.95,178.9,176.3,177.05,177.6243989572,843118,2475,149758328,632490,75.02,2.6,-0.9
09/11/2010,175.35,178,174.05,177.5,176.3142851211,385303,3098,67934423,141615,36.75,3.95,2.15
08/11/2010,177.55,178.85,174.1,175.15,176.3572377413,208525,1806,36774893,83006,39.81,4.75,-2.4
05/11/2010,178,178.7,176.25,177.15,177.5010681728,136682,1748,24261201,80454,58.86,2.45,-0.85
04/11/2010,176.1,177.5,175.3,177,176.7449960055,784823,3990,138713538,559253,71.26,2.2,0.9
03/11/2010,174.85,176.85,173.9,175.25,175.6829416831,650240,4276,114236076,277942,42.74,2.95,0.4
02/11/2010,172.85,173.95,171.2,173.4,172.9877790756,331317,2875,57313792,138246,41.73,2.75,0.55
01/11/2010,172.3,173.5,170.75,171.85,172.1941230251,350010,1953,60269665,189881,54.25,2.75,-0.45
29/10/2010,169.1,171.6,165.6,171.15,169.5309274472,2020212,9847,342488414,889539,44.03,6,2.05
28/10/2010,169.4,171.4,165.5,167.25,168.2057745562,783610,5121,131807727,348132,44.43,5.9,-2.15
27/10/2010,171.95,171.95,167.1,167.8,168.8194970172,446735,3527,75417578,217199,48.62,4.85,-4.15
26/10/2010,170.5,173,169.35,171.55,171.6233904743,372237,2803,63884576,130851,35.15,3.65,1.05
25/10/2010,172.55,173.25,168.85,169.35,170.2026343256,856538,5243,145785024,421684,49.23,4.4,-3.2
22/10/2010,174.4,174.4,170.25,171.25,171.9785362898,250842,3289,43139440,84531,33.7,4.15,-3.15
21/10/2010,169.4,175,167.5,174.45,172.4648769259,453548,4026,78221100,165077,36.4,7.5,5.05
20/10/2010,169.95,171.4,167.5,168.3,168.9601882928,418922,2893,70781140,184575,44.06,3.9,-1.65
19/10/2010,173.2,173.2,169.05,170.45,170.2608907733,885635,3385,150789004,257523,29.08,4.15,-2.75
18/10/2010,173,173.5,167.25,171.55,169.4001296584,853011,4564,144500174,454849,53.32,6.25,-1.45
15/10/2010,175.3,175.45,171.5,172.1,172.6647604028,361440,2321,62407951,119378,33.03,3.95,-3.2
14/10/2010,176,176.95,173.9,174.95,175.4954528131,955096,2578,167615005,238745,25,3.05,-1.05
13/10/2010,171.95,175.85,170.7,175.25,173.9794386709,581869,5039,101233242,280433,48.2,5.15,3.3
12/10/2010,171.95,172.8,169.2,170.85,170.1258758993,512616,3321,87209246,290899,56.75,3.6,-1.1
11/10/2010,174.95,174.95,170.9,172.35,172.6034691613,431747,3096,74521030,201562,46.69,4.05,-2.6
08/10/2010,172.9,173.3,169.8,172.05,171.410559204,1294018,4671,221808349,917571,70.91,3.5,-0.85
07/10/2010,173.8,174.5,171.65,172.2,172.991839961,1936878,3641,335064089,720103,37.18,2.85,-1.6
06/10/2010,174.95,176.9,171.15,173.4,174.1466949621,417499,3414,72706071,165192,39.57,5.75,-1.55
05/10/2010,175.95,176.75,173.5,173.8,174.8328961781,814356,3396,142376218,201051,24.69,3.25,-2.15
04/10/2010,184.7,184.7,175,175.4,178.1940619015,1085499,6875,193429476,591976,54.53,9.7,-9.3
01/10/2010,178.95,180,177.8,178.8,179.1416555367,897727,3329,160820301,494449,55.08,2.2,-0.15
30/09/2010,174,178.95,172,178.05,174.6452833223,1119220,5540,195466494,548140,48.98,6.95,4.05
29/09/2010,179.85,180.3,173.2,173.65,175.4618241748,530925,3755,93157069,204538,38.52,7.1,-6.2
28/09/2010,177.85,179.9,176.3,178.4,178.2807252277,367719,2862,65557210,149633,40.69,3.6,0.55
27/09/2010,180,181.5,177.3,178.3,179.3336088886,670162,3361,120182570,306889,45.79,4.2,-1.7
24/09/2010,177.35,180.7,176.85,178.8,178.8804614596,1170200,6401,209325916,515394,44.04,3.85,1.45
23/09/2010,174.65,177.75,172.85,176.6,174.2395460023,1024058,2792,178431401,732045,71.48,4.9,1.95
22/09/2010,172.9,175.7,172.35,174.3,174.1135802567,1266655,3964,220541837,739979,58.42,3.35,1.4
21/09/2010,178,179.35,171.25,172.75,174.5985894129,1163629,9629,203167982,590542,50.75,8.1,-5.25
20/09/2010,168.75,178.3,168.75,176.6,174.3628900093,2365681,9793,412486976,1399882,59.17,9.55,7.85
17/09/2010,168,169.2,167.5,168.3,168.5195924349,791530,2580,133388313,423517,53.51,1.7,0.3
16/09/2010,167.95,169.2,166.55,167.1,167.6567590651,674398,3258,113067383,368840,54.69,2.65,-0.85
15/09/2010,166,167.65,165.1,167.1,166.5646731453,936517,4230,155990648,529899,56.58,2.55,1.1
14/09/2010,162.9,165.95,161.8,165,164.5701144326,888034,3710,146143857,441747,49.74,4.15,2.1
13/09/2010,164,164.5,162.1,163,162.9813694605,656127,2563,106936477,403379,61.48,2.4,-1
09/09/2010,164.3,164.6,161.25,162.6,162.7216367097,393008,3149,63950905,211552,53.83,3.35,-1.7
08/09/2010,165,165.7,163.2,163.85,164.3005879671,502239,2624,82518163,261531,52.07,2.5,-1.15
07/09/2010,166.8,167.15,165,165.85,165.8632666949,358552,2100,59470606,196182,54.72,2.15,-0.95
06/09/2010,165.5,167,164,165.65,165.8126930248,915038,3254,151724915,511755,55.93,3,0.15
03/09/2010,165.5,165.5,163,164.25,164.1556594825,558726,2025,91718035,410060,73.39,2.5,-1.25
02/09/2010,163.9,165.45,162.5,165.1,164.1104230428,545004,2538,89440837,351930,64.57,2.95,1.2
01/09/2010,163.7,164,161.75,163.15,162.9039730205,331511,2076,54004459,137594,41.51,2.25,-0.55
31/08/2010,158.5,163.5,158.5,162.65,161.1254869081,686988,4294,110691276,331843,48.3,5,4.15
30/08/2010,163,163,158.75,159.3,160.1634454244,309094,2269,49505560,134956,43.66,4.25,-3.7
27/08/2010,164,165.45,160.5,161.3,162.9545939483,458353,3410,74690727,188259,41.07,4.95,-2.7
26/08/2010,161,164.45,161,163.15,162.9020946091,826073,3928,134569022,488603,59.15,3.45,2.15
25/08/2010,159.8,161.25,159.8,160.45,160.4239999371,635460,2107,101943035,444836,70,1.45,0.65
24/08/2010,158.4,161.25,157,159.95,159.9996719041,411465,2095,65834265,254519,61.86,4.25,1.55
23/08/2010,162.8,163,159.05,159.4,160.1905778927,572165,3347,91655442,371947,65.01,3.95,-3.4
20/08/2010,165.7,165.7,162.1,162.8,163.9045239182,619883,3334,101601628,376170,60.68,3.6,-2.9
19/08/2010,164.9,165.95,160.4,165.05,164.9661073998,525867,3502,86750232,241429,45.91,5.55,0.15
18/08/2010,160,163.25,159.1,162.55,161.7433926393,1151935,4421,186317875,577366,50.12,4.15,2.55
17/08/2010,158.75,160.05,156.9,159.35,159.2028864795,487445,2914,77602651,264711,54.31,3.15,0.6
16/08/2010,157,158.7,156,158,157.3688977317,352328,2284,55445469,188237,53.43,2.7,1
13/08/2010,153.2,157,153.05,156,155.7367552027,498441,3371,77625584,253868,50.93,3.95,2.8
12/08/2010,154.65,155.8,152.1,153,152.9998754229,1131829,4107,173169696,826510,73.02,3.7,-1.65
11/08/2010,156,156.85,154.5,155,155.6218273766,440566,3213,68561686,268830,61.02,2.35,-1
10/08/2010,157.05,158.8,156,157.35,157.0475326645,427222,2965,67094161,211189,49.43,2.8,0.3
09/08/2010,159,160.15,157.85,158.85,159.168152584,365543,2420,58182804,173696,47.52,2.3,-0.15
06/08/2010,155.9,160,155.9,158.8,158.5185356792,459708,3545,72872239,283897,61.76,4.1,2.9
05/08/2010,156,157.05,154.5,155.9,155.9803288854,577344,2689,90054307,347698,60.22,2.55,-0.1
04/08/2010,155,155.9,151.5,154.9,153.1349354798,338421,2963,51824078,172776,51.05,4.4,-0.1
03/08/2010,159.75,159.85,153.55,154.1,155.3580611683,673519,4681,104636606,369099,54.8,6.3,-5.65
02/08/2010,310,313.3,309.6,312.75,311.8257784589,742589,4169,231558393,454387,61.19,3.7,2.75
30/07/2010,310.6,311.7,306.1,308.75,309.3754809912,753652,3328,233161450,190374,25.26,5.6,-1.85
29/07/2010,310,311,306.25,309.85,308.3937132481,355764,3314,109715381,185100,52.03,4.75,-0.15
28/07/2010,304.75,307.95,303.7,307.2,305.6822574115,313669,2489,95883048,175476,55.94,4.25,2.45
27/07/2010,302.7,305,302.7,304.5,304.2979098564,302850,2428,92156622,193443,63.87,2.3,1.8
26/07/2010,301.25,302.95,300.45,302.3,301.4887677128,326247,2208,98359806,194920,59.75,2.5,1.05
23/07/2010,299.8,301.9,298.05,300.7,300.3746276617,384395,3783,115462505,138340,35.99,3.85,0.9
22/07/2010,293.5,298.25,292,297.6,295.7700527389,935932,7712,276820657,280333,29.95,6.25,4.1
21/07/2010,293,295.7,291.5,292.8,293.8385069829,268798,3221,78983203,114469,42.59,4.2,-0.2
20/07/2010,292,293.6,290.1,291.45,291.8655007963,221637,2909,64688194,111354,50.24,3.5,-0.55
19/07/2010,298.4,300,289.9,290.85,294.2364763842,512326,4650,150744997,359990,70.27,10.1,-7.55
16/07/2010,299.65,300.15,296.85,298.35,298.3550056295,217605,2208,64923541,99782,45.85,3.3,-1.3
15/07/2010,299.45,300.5,298.5,299.3,299.6782259187,172416,1841,51669321,95462,55.37,2,-0.15
14/07/2010,300.5,301.5,297.65,298.35,299.7683668181,227666,1493,68247065,154392,67.82,3.85,-2.15
13/07/2010,299.6,300.45,295.15,299.05,297.5806589312,372482,3504,110843439,180215,48.38,5.3,-0.55
12/07/2010,301,302,299.05,299.85,300.3973220367,220242,2047,66160107,105496,47.9,2.95,-1.15
09/07/2010,304.05,304.5,300.05,300.85,302.4307140998,215152,1999,65068573,106182,49.35,4.45,-3.2
08/07/2010,304,304.9,302.05,303.05,303.6619180713,243651,2019,73987530,106775,43.82,2.85,-0.95
07/07/2010,302.8,303.3,300.05,302,301.8774194365,158043,1544,47709613,74970,47.44,3.25,-0.8
06/07/2010,302,303.3,300.85,302.75,302.1600966105,552735,1650,167014461,72427,13.1,2.45,0.75
05/07/2010,303,303.75,301.3,301.95,302.4068129148,227832,1600,68897949,151598,66.54,2.45,-1.05
02/07/2010,303,306,301.9,302.65,303.4008207806,213699,2411,64836452,93492,43.75,4.1,-0.35
01/07/2010,305,305,300.55,302.9,302.2573293178,188933,2518,57106384,62073,32.85,4.45,-2.1
30/06/2010,295.65,305.5,294.35,304.75,301.6993395951,397332,4626,119874802,117919,29.68,11.15,9.1
29/06/2010,297.55,298.9,295.2,296.95,296.8531591091,373159,3324,110773428,216188,57.93,3.7,-0.6
28/06/2010,302.35,303.8,297,297.55,299.0399235387,320162,4466,95741220,158859,49.62,6.8,-4.8
25/06/2010,306.5,307.8,301,302.15,304.3784550041,276881,3806,84276611,102871,37.15,6.8,-4.35
24/06/2010,303.5,307.5,301.5,305.25,305.0732518758,483933,5489,147635014,191396,39.55,6,1.75
23/06/2010,301.75,303.9,299.15,302.85,301.4099013097,402775,3623,121400373,168751,41.9,4.75,1.1
22/06/2010,298.85,303.65,297.9,301.95,301.6009795952,492040,4695,148399746,192394,39.1,5.75,3.1
21/06/2010,296,300,293.95,298.85,298.1088909701,669477,5783,199577046,366070,54.68,6.05,2.85
18/06/2010,295.9,299.7,292.65,294.2,295.6493483689,1241500,11806,367048666,342796,27.61,7.05,-1.7
17/06/2010,290.75,296.75,289.3,293.85,292.7383067328,516280,4980,151134933,198814,38.51,7.45,3.1
16/06/2010,293.55,296,288.15,290.75,291.7311906688,587275,4555,171326435,264752,45.08,7.85,-2.8
15/06/2010,286.1,292.4,286,291.55,290.0077441879,886213,4621,257008633,498496,56.25,6.4,5.45
14/06/2010,281.25,286.9,281,286,283.9787287423,350755,2717,99606959,202310,57.68,5.9,4.75
11/06/2010,281.7,282.9,280.25,280.9,281.4600008813,249643,2690,70264519,63320,25.36,2.65,-0.8
10/06/2010,277.55,280.8,276.1,279.95,279.3238404175,307352,3704,85850741,138963,45.21,4.7,2.4
09/06/2010,284.8,284.8,276.15,277.55,278.9860850352,1243697,6832,346974157,838363,67.41,8.65,-7.25
08/06/2010,286.8,292.45,286.8,289.7,289.9049981236,487643,4224,141370143,240306,49.28,5.65,2.9
07/06/2010,288,289,286,287.45,287.1987048687,319041,3291,91628162,139698,43.79,3,-0.55
04/06/2010,285.4,292,285.05,290.75,289.6981104288,400620,4311,116058857,158932,39.67,6.95,5.35
03/06/2010,282.4,286.5,282.4,284.85,285.0410157781,331726,3265,94555516,169124,50.98,4.1,2.45
02/06/2010,284,284.7,279.35,281.75,281.2439958425,216475,2650,60882294,72702,33.58,5.35,-2.25
01/06/2010,283.15,285.7,281.7,282.75,283.688662646,263139,2908,74649551,110282,41.91,4,-0.4
31/05/2010,285,285.9,280.8,283.15,283.4957601699,308385,4239,87425840,97267,31.54,5.1,-1.85
28/05/2010,271.8,283.1,271.8,282.1,280.7505607992,558132,5555,156695872,193496,34.67,11.3,10.3
27/05/2010,268,277.7,267.95,275.15,274.3864048474,536044,6165,147083186,179552,33.5,9.75,7.15
26/05/2010,262.6,269,261.25,268.35,264.6795123499,403404,4495,106772774,147384,36.54,7.75,5.75
25/05/2010,266.5,270.2,258.7,260.8,265.0959936935,917154,7373,243133851,551887,60.17,11.5,-5.7
24/05/2010,273.5,281.95,266.6,268.3,272.2238575674,1163329,8174,316685908,631020,54.24,15.35,-5.2
21/05/2010,263,274.1,257.1,271.5,267.9400543727,2874972,18588,770320154,1010518,35.15,17,8.5
20/05/2010,263.7,265.25,257.25,262.55,259.6856131317,724779,3075,188214679,525136,72.45,8,-1.15
19/05/2010,267.6,268,258,259.2,262.6283896592,170703,2106,44831454,73470,43.04,10,-8.4
18/05/2010,266,269.4,262.9,268.55,266.1101026421,126264,1683,33600126,38355,30.38,6.5,2.55
17/05/2010,267.8,269,264.7,265.7,266.4423858908,212231,2008,56547334,95311,44.91,4.3,-2.1
14/05/2010,267,272.8,266.55,268.15,270.6050234566,419711,3803,113575905,196539,46.83,6.25,1.15
13/05/2010,267,267.75,263.6,266.35,266.2358239285,210619,1814,56074323,115031,54.62,4.15,-0.65
12/05/2010,260,265.65,259,265,263.5812009317,180743,2189,47640457,78013,43.16,6.65,5
11/05/2010,263,264.9,258.35,259,260.6566085948,466491,1650,121593962,366828,78.64,6.55,-4
10/05/2010,260,262.65,257.5,261.85,260.5190775681,133560,1429,34794928,30457,22.8,5.15,1.85
07/05/2010,257,260.9,253.85,258.95,257.6782002478,155777,1941,40140337,48406,31.07,7.05,1.95
06/05/2010,261.6,262.5,255.6,258.95,258.8822762386,192493,2186,49833026,85081,44.2,6.9,-2.65
05/05/2010,260,264,259.65,262.65,261.9035663541,211140,2102,55298319,83087,39.35,4.35,2.65
04/05/2010,266,266.5,261,261.65,263.9402804002,672610,1453,177528872,574605,85.43,5.5,-4.35
03/05/2010,265.05,265.45,262,264.2,263.7808999744,133026,1484,35089718,49997,37.58,3.45,-0.85
30/04/2010,267.5,267.5,264.1,265.05,265.7962342796,195288,1337,51906815,114489,58.63,3.4,-2.45
29/04/2010,270,270,265.35,266.75,267.4490423802,261325,2002,69891121,195122,74.67,4.65,-3.25
28/04/2010,268,271.85,266,269.4,270.2666235263,437332,3304,118196243,247084,56.5,5.85,1.4
27/04/2010,266.25,270.9,266.25,269.65,269.831941334,346504,2162,93497847,92599,26.72,4.65,3.4
26/04/2010,268.2,270.1,264.9,266.45,267.1054162788,120304,1212,32133850,42178,35.06,5.2,-1.75
23/04/2010,264,267.5,262.1,266.85,265.2871236944,582007,1762,154398963,478059,82.14,5.4,2.85
22/04/2010,263,267,260.6,263.75,264.2629867999,289467,2474,76495414,118423,40.91,6.4,0.75
21/04/2010,263.6,264.95,261.15,262.05,263.0259230111,146125,1266,38434663,68713,47.02,3.8,-1.55
20/04/2010,265.9,266.4,261,263,263.326118194,141970,1952,37384409,54077,38.09,5.4,-2.9
19/04/2010,266.2,267.4,262.5,264.85,264.9320820749,214877,1743,56927811,103640,48.23,4.9,-1.35
16/04/2010,263,269.8,261.7,269.25,266.9721876707,263696,2388,70399498,124674,47.28,8.1,6.25
15/04/2010,269.5,270,261.5,262.75,266.1667088176,181886,1759,48411998,84867,46.66,8.5,-6.75
13/04/2010,271.5,271.75,267.8,268.75,269.2513063024,137028,1297,36894968,75917,55.4,3.95,-2.75
12/04/2010,269.8,272.6,267.35,271.15,270.4544778632,285136,2857,77116308,134873,47.3,5.25,1.35
09/04/2010,268.7,270.15,265.8,268.6,268.3284295644,279241,2203,74928299,140990,50.49,4.35,-0.1
08/04/2010,268.55,269,265.65,267.65,267.5689059243,268199,2703,71761713,71616,26.7,3.35,-0.9
07/04/2010,267.7,270.2,263.5,269.45,266.4636520766,528806,3334,140907578,394285,74.56,6.7,1.75
06/04/2010,265,266.8,263.3,266,264.8966531303,266936,1533,70710453,142398,53.35,3.5,1
05/04/2010,265.35,268,263.35,264.05,265.1817732817,172099,1583,45637518,83603,48.58,4.65,-1.3
01/04/2010,264.55,266.9,263.05,264.35,264.7745832914,119268,1621,31579135,32028,26.85,3.85,-0.2
31/03/2010,272,272,261.5,263.15,264.1010452125,249997,2468,66024469,97563,39.03,10.5,-8.85
30/03/2010,268.6,272.7,267.25,268.9,269.6291377931,222522,2482,59998415,88212,39.64,5.45,0.3
29/03/2010,263.1,271,263,268.95,268.9277386354,2408161,3437,647621292,2143122,88.99,8,5.85
26/03/2010,264.25,265.6,261.8,264.3,263.7113848337,248102,2026,65427322,89390,36.03,3.8,0.05
25/03/2010,261.3,265.5,260,263.85,262.2624585186,354677,2333,93018462,197487,55.68,5.5,2.55
23/03/2010,261.5,261.8,257.15,260.75,259.6374383759,619685,2394,160893426,332100,53.59,4.65,-0.75
22/03/2010,258.15,261.55,258,261.05,260.2012422095,187247,1710,48721902,62344,33.3,3.55,2.9
19/03/2010,262.7,263.2,259.25,260.45,261.397893933,280238,2845,73253623,105672,37.71,3.95,-2.25
18/03/2010,262.8,264,258.35,260.5,260.4288759469,210168,2185,54733816,71779,34.15,5.65,-2.3
17/03/2010,260,263.75,259,262.85,261.8086972546,618632,3625,161963238,338674,54.75,4.75,2.85
16/03/2010,259.9,261,254.3,259.65,257.7858988891,154385,2289,39798276,46494,30.12,6.7,-0.25
15/03/2010,260,261.7,258.5,259.6,259.7335737775,383457,2856,99596657,206546,53.86,3.2,-0.4
12/03/2010,255.3,260,255.3,258.4,258.0963059809,496397,4225,128118232,228022,45.94,4.7,3.1
11/03/2010,253.5,256.35,251.7,255.3,254.0326110439,291619,2272,74080736,147568,50.6,4.65,1.8
10/03/2010,251.05,254.95,251.05,254.1,253.7136149305,959219,4190,243366920,655999,68.39,3.9,3.05
09/03/2010,251.3,253.6,249.8,251.05,251.9268380803,365354,3740,92042478,146550,40.11,3.8,-0.25
08/03/2010,245.85,251.8,245.5,250.5,248.932205683,731728,4961,182150665,357821,48.9,6.3,4.65
05/03/2010,246,246.5,243,244.55,244.6444835856,455332,2182,111394462,281262,61.77,3.5,-1.45
04/03/2010,245.7,247,243.05,245.6,245.0787517261,645243,4161,158135349,300133,46.51,3.95,-0.1
03/03/2010,242.85,246.25,238,244.6,242.6783177128,447914,3622,108699016,187680,41.9,8.25,1.75
02/03/2010,233.25,244.35,232,241.95,238.4772037693,1671307,8386,398568620,1135165,67.92,12.35,8.7
26/02/2010,248,252.35,229,232.05,238.2163376483,2887833,18427,687929001,1179183,40.83,23.35,-15.95
25/02/2010,248.05,248.85,245.6,247.3,247.4267557652,122112,1422,30213776,36579,29.96,3.25,-0.75
24/02/2010,247.15,250.25,246.7,247.5,248.6400915886,241078,1555,59941656,128715,53.39,3.55,0.35
23/02/2010,247.5,249.15,245.65,248.4,246.9046787114,544915,2110,134542063,406709,74.64,3.5,0.9
22/02/2010,249.1,250.95,246.25,247.25,248.20829864,317064,3466,78697916,158028,49.84,4.7,-1.85
19/02/2010,248.55,250.1,245.35,248.05,248.6134367372,104058,1343,25870217,34979,33.61,4.75,-0.5
18/02/2010,252,252.7,246.55,248.55,249.6787995376,118521,1608,29592181,38343,32.35,6.15,-3.45
17/02/2010,252,252.45,249.55,250.85,251.0822514244,151815,1496,38118052,56064,36.93,2.9,-1.15
